00000000	3f933602	00000000	00000000	00000000	426476cc	00000000	41ea3c42
00000000	3f89c270	00000000	00000000	00000000	00000000	00000000	420ec9d8
4148e848	00000000	00000000	00000000	00000000	41f30617	00000000	4288baf6
40946784	41a608fb	00000000	00000000	00000000	41d13ab4	00000000	428baff5
414c0a27	419429c3	00000000	00000000	00000000	41cfc115	00000000	426b7367
00000000	42029ba2	00000000	00000000	00000000	41ce4fe3	00000000	424825b2
00000000	41d05ce7	00000000	00000000	00000000	42e477df	00000000	4212c596
00000000	3f876870	00000000	00000000	00000000	433c1915	00000000	41fed31e
00000000	00000000	00000000	00000000	00000000	42fdd9af	00000000	41b6b1cd
00000000	00000000	00000000	00000000	00000000	41c28e1d	00000000	4193b4fe
00000000	417fa089	00000000	00000000	00000000	40b11b00	00000000	4194d04b
00000000	4208908b	00000000	00000000	00000000	42a8fe11	00000000	41ddef1e
00000000	41fa6cbf	00000000	00000000	00000000	42d52dd0	00000000	417523dd
00000000	41a73ee9	00000000	00000000	00000000	42cf73df	00000000	41d9b06f
00000000	41c2fc18	00000000	00000000	00000000	42e9f040	00000000	4214c955
00000000	41d786bc	00000000	00000000	00000000	42e2f0b8	00000000	41d1843f
00000000	4190b873	00000000	00000000	00000000	425ca0a3	00000000	41439d1c
00000000	40a7e1d0	00000000	00000000	00000000	42b24592	00000000	41a36e7c
00000000	41b61f42	00000000	00000000	00000000	43201057	00000000	40146816
00000000	41e695fc	00000000	00000000	00000000	00000000	00000000	00000000
41fde7aa	40440a50	00000000	00000000	00000000	420d5831	00000000	00000000
41c6ca26	00000000	00000000	00000000	00000000	43c6c32c	00000000	430b061c
4150e577	42959d23	00000000	00000000	00000000	431833ca	00000000	4319e72a
4208628b	429a1337	41045753	00000000	00000000	42ba0b04	00000000	420479b8
00000000	00000000	00000000	00000000	00000000	433ab8a0	00000000	4240d1a7
423b33e0	00000000	00000000	00000000	41d0d2ce	00000000	00000000	00000000
422445a4	4274c028	00000000	00000000	42057636	00000000	00000000	00000000
00000000	42e4c84f	00000000	00000000	00000000	44841c67	00000000	4222df3f
42f63687	00000000	40817540	00000000	00000000	42e342c1	00000000	40f728ab
00000000	40a74bc7	00000000	00000000	00000000	44120c01	00000000	42c9bf9c
00000000	00000000	00000000	00000000	00000000	43839535	00000000	00000000
00000000	428006af	00000000	00000000	00000000	44097af2	00000000	00000000
00000000	00000000	00000000	00000000	00000000	448ec132	00000000	00000000
00000000	00000000	00000000	00000000	00000000	4437e677	00000000	00000000
00000000	00000000	00000000	00000000	00000000	00000000	00000000	00000000
42aff0d7	00000000	00000000	00000000	00000000	00000000	00000000	00000000
41b808f1	00000000	00000000	00000000	00000000	4309efe1	00000000	00000000
00000000	00000000	00000000	00000000	00000000	430adb56	00000000	00000000
00000000	00000000	00000000	00000000	00000000	4302847d	00000000	41248158
00000000	00000000	00000000	00000000	00000000	428f901b	00000000	4110bd1f
00000000	00000000	00000000	00000000	00000000	00000000	00000000	412e4aff
419ba061	00000000	00000000	00000000	00000000	41a53590	00000000	42325545
41b16434	00000000	00000000	00000000	00000000	42a53c07	00000000	427f510f
40f97124	00000000	00000000	00000000	00000000	42c6f0e8	00000000	42923d0d
414d4f31	4160e004	00000000	00000000	00000000	429eb8af	00000000	429f2ee4
41ba985c	411235d2	00000000	00000000	00000000	00000000	00000000	42569c41
41c33a7a	412e6041	00000000	00000000	00000000	00000000	00000000	4289a08f
4154c927	4185943d	00000000	00000000	00000000	427049c3	00000000	42988690
416d83ba	4173a95d	00000000	00000000	00000000	42877ca8	00000000	426e9639
3f541eaa	409e7f0a	00000000	00000000	00000000	430c8a4d	00000000	426bddd6
00000000	00000000	00000000	00000000	00000000	434a0d5e	00000000	422925be
00000000	00000000	00000000	00000000	00000000	4334b856	00000000	42076478
00000000	00000000	00000000	00000000	00000000	42bc5eaf	00000000	4219915c
41369b91	3f47eb10	00000000	00000000	00000000	422afe2e	00000000	421ce150
40fbc9af	419c93b4	00000000	00000000	00000000	4274d623	00000000	4229cc70
00000000	41a32172	00000000	00000000	00000000	42ff9799	00000000	421ac458
00000000	41a5087a	00000000	00000000	00000000	430cbbf0	00000000	41b2ea67
00000000	416d6c37	00000000	00000000	00000000	42d59910	00000000	41367245
00000000	410a1880	00000000	00000000	00000000	43130679	00000000	41ed5aa5
405ab256	4145bea6	00000000	00000000	00000000	4311240d	00000000	41ea0710
412dd9a0	4188cfb1	00000000	00000000	00000000	42936787	00000000	419164f3
40edea2b	41a922f1	00000000	00000000	00000000	424bd32a	00000000	41cdc45d
00000000	41565c89	00000000	00000000	00000000	434c4b2c	00000000	426026b3
00000000	423291c3	00000000	00000000	00000000	3f10fb99	00000000	00000000
41fc439b	4288740d	00000000	00000000	00000000	00000000	00000000	00000000
42207b00	3f416814	00000000	00000000	00000000	43ba1723	00000000	00000000
00000000	41f7d456	00000000	00000000	00000000	43dc3405	00000000	4336c064
42012852	422e47af	00000000	00000000	00000000	43454459	00000000	42e14950
41abf94a	41868df1	00000000	00000000	00000000	42f1e266	00000000	4194b0b6
419e8f03	419f3aaf	00000000	00000000	00000000	00000000	00000000	00000000
4206216c	425f80d4	00000000	00000000	41862f71	41c996d5	00000000	00000000
00000000	4288a510	00000000	00000000	423448a0	4487598e	00000000	00000000
420a5a27	4282f3f5	00000000	00000000	00000000	43d73f7b	00000000	00000000
00000000	00000000	00000000	00000000	00000000	440872f0	00000000	420238d3
00000000	00000000	00000000	00000000	00000000	431222c0	00000000	00000000
00000000	43283a99	00000000	00000000	00000000	4488d353	00000000	00000000
00000000	00000000	00000000	00000000	00000000	447c4157	00000000	00000000
00000000	00000000	00000000	00000000	00000000	43501fb1	00000000	00000000
42ae08df	00000000	00000000	00000000	00000000	00000000	00000000	00000000
4295315a	00000000	00000000	00000000	00000000	420efe1d	00000000	00000000
41e8d980	00000000	00000000	00000000	00000000	42f83668	00000000	00000000
00000000	00000000	00000000	00000000	00000000	42882b2e	00000000	40bbfb9d
00000000	00000000	00000000	00000000	00000000	42a427b1	00000000	424bad25
404abc74	00000000	00000000	00000000	00000000	428bb180	00000000	4266bf39
4178c1fe	41907337	00000000	00000000	00000000	4200e0eb	00000000	4260aa74
414dda31	407e7022	00000000	00000000	00000000	41be09a5	00000000	4239fb62
4111adc6	00000000	00000000	00000000	00000000	41ee1791	00000000	427037cd
41a4e927	00000000	00000000	00000000	00000000	428726e4	00000000	42a76c7b
41dee9eb	4158a13e	00000000	00000000	00000000	42ca4134	00000000	42b4f2eb
41fe1432	41a26b78	00000000	00000000	00000000	428a77ed	00000000	4271868b
41f32fd7	00000000	00000000	00000000	00000000	42be7834	00000000	424d76c3
41fed125	00000000	00000000	00000000	00000000	43133e3a	00000000	427b3a8e
41c9d877	4046e276	00000000	00000000	00000000	4311c7c7	00000000	424816d4
41aaaacc	41835948	00000000	00000000	00000000	431780ac	00000000	423b88fd
4146eafe	41745824	00000000	00000000	00000000	433903eb	00000000	42426585
411abc9b	41717477	00000000	00000000	00000000	42f67ae1	00000000	42152aca
40f05350	410adb12	00000000	00000000	00000000	42425536	00000000	4206bb97
410b4e23	4148edeb	00000000	00000000	00000000	41fbe493	00000000	420ae3a9
41b2028a	3e34819f	00000000	00000000	00000000	42d6e784	00000000	422fd826
40b3341b	4166e2a8	00000000	00000000	00000000	4334d23c	00000000	4208ec20
00000000	41bff9f1	00000000	00000000	00000000	431b8aa9	00000000	41cb551f
00000000	4158f4f8	00000000	00000000	00000000	42d15fca	00000000	40914aef
00000000	403f6d48	00000000	00000000	00000000	43026493	00000000	41a7d1c8
00000000	418dfcf4	00000000	00000000	00000000	430e02ad	00000000	41a97c49
4135d3b4	416ead6a	00000000	00000000	00000000	42bf1b78	00000000	41b678cf
420c34fe	412a3229	00000000	00000000	00000000	428cf533	00000000	41a4c1fb
3f5f3f38	41b65741	00000000	00000000	00000000	43230060	00000000	4240bbd6
00000000	420e2eac	00000000	00000000	00000000	4336218c	00000000	425f63da
42062199	4111b91e	00000000	00000000	42117bce	00000000	00000000	00000000
42dbc1ec	42479e66	00000000	00000000	00000000	00000000	00000000	00000000
00000000	430c220f	00000000	00000000	00000000	43b485f6	00000000	423d5eda
00000000	42912d89	00000000	00000000	00000000	43a9d82a	00000000	4318848d
42496c0b	41282de4	00000000	00000000	00000000	438f05f5	00000000	430f1ca9
4266734a	4207ffb0	00000000	00000000	00000000	428ea7f3	00000000	42183edf
3fafa7e2	426d9043	00000000	00000000	00000000	4345ae38	00000000	00000000
00000000	431289ce	00000000	00000000	42f6db84	447da510	00000000	00000000
00000000	41c7936f	00000000	00000000	00000000	4400ccf6	00000000	00000000
00000000	00000000	00000000	00000000	00000000	43ae0733	00000000	00000000
00000000	41f4cdfb	00000000	00000000	00000000	439e95ae	00000000	00000000
00000000	00000000	00000000	00000000	00000000	448e8f61	00000000	00000000
00000000	00000000	00000000	00000000	00000000	442ec533	00000000	00000000
42509e68	00000000	00000000	00000000	00000000	00000000	00000000	00000000
42933e42	00000000	00000000	00000000	00000000	40fba361	00000000	40f9270b
427b58a5	00000000	00000000	00000000	00000000	42a80827	00000000	00000000
424e39d4	00000000	00000000	00000000	00000000	42be859e	00000000	41910bf5
41b2e137	00000000	00000000	00000000	00000000	42942dde	00000000	4201d589
41e32ad0	00000000	00000000	00000000	00000000	42f786d7	00000000	42740a1c
4190d0a0	00000000	00000000	00000000	00000000	43285414	00000000	424c3943
41e57e2a	00000000	00000000	00000000	00000000	4337a766	00000000	427447d0
42191ef3	00000000	00000000	00000000	00000000	4308af1d	00000000	42548c5c
41fa314c	00000000	00000000	00000000	00000000	422eb3df	00000000	422912ca
41a47900	00000000	00000000	00000000	00000000	429faa31	00000000	42587c7e
4195b697	00000000	00000000	00000000	00000000	432b7c3e	00000000	42812668
413cec0f	00000000	00000000	00000000	00000000	432aefe3	00000000	42359890
42012f1b	00000000	00000000	00000000	00000000	43192fb2	00000000	421d152d
4214a4e9	00000000	00000000	00000000	00000000	4313c249	00000000	42280da1
41ab7da0	4107759e	00000000	00000000	00000000	42cb3c90	00000000	421073db
4060de53	40a29e8d	00000000	00000000	00000000	42fa1590	00000000	4206ee4c
00000000	00000000	00000000	00000000	00000000	432cb0ee	00000000	41a1aa5b
00000000	00000000	00000000	00000000	00000000	431de3a4	00000000	41e5e174
4075b637	00000000	00000000	00000000	00000000	430ba8ab	00000000	4203b9bd
4021227d	00000000	00000000	00000000	00000000	430eb8cd	00000000	41b34b69
00000000	00000000	00000000	00000000	00000000	43080ae6	00000000	4049a751
00000000	00000000	00000000	00000000	00000000	43392221	00000000	41e8fec2
00000000	41112298	00000000	00000000	00000000	4337afbe	00000000	41db82da
00000000	418c7f7e	00000000	00000000	00000000	42d8ac2a	00000000	40c1e6a9
00000000	409a1c9d	00000000	00000000	00000000	42ba7f41	00000000	417d5061
00000000	418700e1	00000000	00000000	00000000	42c1e35f	00000000	41bab998
40458565	41e10495	00000000	00000000	00000000	425d1a60	00000000	418f0c96
41aba6c1	41e113ad	00000000	00000000	00000000	4210e6ce	00000000	41d36429
420478cb	41ea467e	00000000	00000000	00000000	42be8f9a	00000000	42366bfb
00000000	41bc8b13	00000000	00000000	00000000	433fbe08	00000000	428c600c
00000000	41857452	00000000	00000000	00000000	00000000	00000000	00000000
42960c9b	3fe765a0	00000000	00000000	00000000	00000000	00000000	00000000
423732a8	41f91096	00000000	00000000	00000000	432e53f8	00000000	00000000
00000000	42ce24d8	00000000	00000000	00000000	4356d6bc	00000000	00000000
00000000	00000000	00000000	00000000	00000000	43b09d90	00000000	42cfde04
41c74d8d	41d963d1	00000000	00000000	00000000	432d7e56	00000000	42f58e07
00000000	42632161	00000000	00000000	00000000	43a21078	00000000	41af3e0b
00000000	432220a6	00000000	00000000	42ff249e	448819d6	00000000	00000000
00000000	00000000	00000000	00000000	00000000	43b2638d	00000000	41935c6e
00000000	00000000	00000000	00000000	00000000	00000000	00000000	00000000
00000000	424ec6a3	00000000	00000000	00000000	44054f72	00000000	00000000
00000000	00000000	00000000	00000000	00000000	44848cd5	00000000	00000000
00000000	00000000	00000000	00000000	00000000	42ef3315	00000000	00000000
430a6231	00000000	00000000	00000000	00000000	00000000	00000000	00000000
423ca25e	00000000	00000000	00000000	00000000	41c3fb5c	00000000	412890de
40df6d9c	00000000	00000000	00000000	00000000	42097ed6	00000000	3eb7d574
419f33be	00000000	00000000	00000000	00000000	42af54b9	00000000	4221e187
00000000	00000000	00000000	00000000	00000000	43135d81	00000000	41d768a2
4057095e	00000000	00000000	00000000	00000000	436ed997	00000000	4215b0af
414d2eda	00000000	00000000	00000000	00000000	43747090	00000000	41eb0dee
420946d7	00000000	00000000	00000000	00000000	43655963	00000000	420b7bb6
421370fd	00000000	00000000	00000000	00000000	432dd718	00000000	41d34d8f
41f16cc1	00000000	00000000	00000000	00000000	42f65536	00000000	409f860f
41958297	00000000	00000000	00000000	00000000	432944ad	00000000	417224ea
402410cb	00000000	00000000	00000000	00000000	4373dd50	00000000	41e9c0c5
3fc6935f	00000000	00000000	00000000	00000000	43680852	00000000	41c8a574
4180aa31	00000000	00000000	00000000	00000000	4310f372	00000000	419fe36f
415c3bb4	00000000	00000000	00000000	00000000	424c484a	00000000	4182e74a
00000000	4068a084	00000000	00000000	00000000	431160f1	00000000	41fb2cb7
00000000	41b0985c	00000000	00000000	00000000	438940ce	00000000	41eead96
00000000	00000000	00000000	00000000	00000000	43624996	00000000	4121f951
416e1f92	00000000	00000000	00000000	00000000	43443022	00000000	41a89f2f
410f2757	4143e931	00000000	00000000	00000000	431c65fb	00000000	415ce68a
414c5dc7	403d6820	00000000	00000000	00000000	431d2f72	00000000	420853ca
41390f6d	4098d810	00000000	00000000	00000000	42bebdc6	00000000	40ac57f3
00000000	418c3e4e	00000000	00000000	00000000	42d10b9d	00000000	41e4cd2e
00000000	4200b0a8	00000000	00000000	00000000	43005888	00000000	4215d933
00000000	41c0a3f2	00000000	00000000	00000000	429d4b2c	00000000	41f94c03
412b5f89	41828da0	00000000	00000000	00000000	4253134f	00000000	42099fab
3fc6056c	41d63b49	00000000	00000000	00000000	424e1228	00000000	4219404f
40752606	420065d2	00000000	00000000	00000000	41d031e1	00000000	41fec5d4
41075243	4200c818	00000000	00000000	00000000	4196f0dd	00000000	41dcbc6a
4187c8c0	41fe4b7c	00000000	00000000	00000000	4256670b	00000000	4211e27d
3fc99353	42213151	00000000	00000000	00000000	43044168	00000000	427a6cde
00000000	4264fc27	00000000	00000000	00000000	42947d10	00000000	421a2d1a
42082d39	3fcfd168	00000000	00000000	00000000	00000000	00000000	00000000
422efd8e	00000000	00000000	00000000	00000000	42d8c8af	00000000	00000000
4138cd4f	42ba760a	00000000	00000000	00000000	42417743	00000000	00000000
00000000	430ba5d5	00000000	00000000	00000000	42a1ca0b	00000000	00000000
00000000	4281d205	00000000	00000000	00000000	43849bb2	00000000	4345bb1f
00000000	429cc0aa	00000000	00000000	4280e23d	43ebf89a	00000000	42c7e9d0
00000000	42d216e4	00000000	00000000	418e605b	44a04c01	00000000	00000000
00000000	00000000	00000000	00000000	00000000	4359ad25	00000000	411c7ccf
00000000	412da04f	00000000	00000000	00000000	00000000	00000000	00000000
00000000	41c089c2	00000000	00000000	00000000	4449e94a	00000000	41baba27
00000000	00000000	00000000	00000000	00000000	444c7f2a	00000000	00000000
00000000	00000000	00000000	00000000	00000000	00000000	00000000	00000000
4335d286	00000000	42524b1a	00000000	00000000	00000000	00000000	42940f1b
418dd945	00000000	00000000	00000000	00000000	42eafa63	00000000	419e2d62
00000000	00000000	00000000	00000000	00000000	4234345d	00000000	3f3b0b22
3f4efe04	00000000	00000000	00000000	00000000	42f6e8b4	00000000	420f1014
00000000	3ee074be	00000000	00000000	00000000	4354e24e	00000000	41bf348d
00000000	00000000	00000000	00000000	00000000	438979fc	00000000	41754d84
00000000	00000000	00000000	00000000	00000000	436b4af6	00000000	41491279
00000000	00000000	00000000	00000000	00000000	434ebdd6	00000000	414e4f04
00000000	00000000	00000000	00000000	00000000	433882c8	00000000	40febefc
00000000	00000000	00000000	00000000	00000000	4313ef46	00000000	00000000
40681dfd	00000000	00000000	00000000	00000000	434ca996	00000000	4097a160
00000000	00000000	00000000	00000000	00000000	436eaa42	00000000	415115b9
00000000	00000000	00000000	00000000	00000000	432d099c	00000000	41423484
4111ad5d	00000000	00000000	00000000	00000000	42bbaf99	00000000	41bb6c03
41a4abae	40879430	00000000	00000000	00000000	429de570	00000000	42152f6e
3e0e9bd1	4202ba52	00000000	00000000	00000000	433bf934	00000000	422c7827
00000000	407eeb10	00000000	00000000	00000000	4383daf7	00000000	4258b1a6
00000000	3fd8c96b	00000000	00000000	00000000	42e7afa5	00000000	3fc76d15
4095f73c	00000000	00000000	00000000	00000000	42217fd7	00000000	41dec36e
00000000	4027ba42	00000000	00000000	00000000	4274c14e	00000000	41f53b4c
00000000	40db8bdd	00000000	00000000	00000000	4288b35d	00000000	423439bd
00000000	41c731ea	00000000	00000000	00000000	40cdcbdc	00000000	41ed5381
40cbc9f5	418665e8	00000000	00000000	00000000	42679bb8	00000000	425983f9
00000000	4207d44a	00000000	00000000	00000000	428842ee	00000000	424fca77
00000000	4212f96e	00000000	00000000	00000000	42248a45	00000000	4224df03
3fa2b191	41d14ee2	00000000	00000000	00000000	424d7800	00000000	42458200
4081ca06	41c0fe86	00000000	00000000	00000000	42927816	00000000	4228110b
40d33bb2	419e9eae	00000000	00000000	00000000	42979d95	00000000	4219efd6
416d5536	41c31b9c	00000000	00000000	00000000	4265139e	00000000	41e9e735
41e1c6dc	418ff940	00000000	00000000	00000000	4275184f	00000000	41fd5f44
41e02167	420cb5f4	00000000	00000000	00000000	42cc6721	00000000	423a3a5a
00000000	4268ffd7	00000000	00000000	00000000	4315b7a7	00000000	426525a5
00000000	42075141	00000000	00000000	00000000	00000000	00000000	00000000
41481e69	00000000	00000000	00000000	00000000	00000000	00000000	00000000
40bf7f40	4127076f	00000000	00000000	00000000	42aca547	00000000	00000000
410c1742	42e8b177	00000000	00000000	00000000	00000000	00000000	00000000
42421065	41d60b8a	00000000	00000000	00000000	43417bb5	00000000	42d2bf98
00000000	431d056d	00000000	00000000	420bacaa	4415698d	00000000	42c61a69
00000000	425898ba	00000000	00000000	42095d90	449d818f	00000000	00000000
420884a3	00000000	00000000	00000000	00000000	42c2c14c	00000000	00000000
00000000	420667e3	00000000	00000000	407ba99f	43682ed5	00000000	00000000
00000000	422b02ec	00000000	00000000	00000000	444c1ed9	00000000	426cadb4
00000000	00000000	00000000	00000000	00000000	440ee4f0	00000000	00000000
4289f5d3	00000000	00000000	00000000	00000000	00000000	00000000	00000000
434321de	00000000	42abce81	00000000	00000000	423fc4af	00000000	42c6553d
4118abdb	00000000	00000000	00000000	00000000	43323feb	00000000	4291e452
4105e579	00000000	00000000	00000000	00000000	4260e66c	00000000	4199ddae
40dfe5d6	00000000	00000000	00000000	00000000	42f84a11	00000000	42063d5d
00000000	00000000	00000000	00000000	00000000	4339bae9	00000000	42316e85
00000000	00000000	00000000	00000000	00000000	4304bd7e	00000000	41070ff5
00000000	00000000	00000000	00000000	00000000	42c15700	00000000	4198701f
00000000	00000000	00000000	00000000	00000000	42c73ab1	00000000	4206b7a1
00000000	00000000	00000000	00000000	00000000	4316d253	00000000	426d85ab
00000000	4059869c	00000000	00000000	00000000	429a085c	00000000	41b940e3
00000000	00000000	00000000	00000000	00000000	428acae4	00000000	41958fcf
00000000	00000000	00000000	00000000	00000000	42f401b1	00000000	4221cc40
00000000	00000000	00000000	00000000	00000000	4277e2c8	00000000	421ada6e
4129e8d7	418c1eb7	00000000	00000000	00000000	00000000	00000000	423977c3
418dc141	41f12c39	00000000	00000000	00000000	4296c543	00000000	4288bb26
40658bc6	41e02fde	00000000	00000000	00000000	4333bded	00000000	427b9eca
00000000	00000000	00000000	00000000	00000000	430cf959	00000000	4225ac57
00000000	00000000	00000000	00000000	00000000	411aa3ec	00000000	41b9a371
41636373	00000000	00000000	00000000	00000000	00000000	00000000	4220212b
4072f9c6	409849ae	00000000	00000000	00000000	41802da4	00000000	427e6262
418b1ad9	41a15665	00000000	00000000	00000000	42327ab9	00000000	42a21e1c
40a76dac	4227f113	00000000	00000000	00000000	00000000	00000000	4249ae56
41b104db	41a7bcac	00000000	00000000	00000000	4216121c	00000000	428ccf32
41695c1e	42062ad6	00000000	00000000	00000000	42a92bed	00000000	4293c91b
414ee85e	4223119c	00000000	00000000	00000000	4112a12c	00000000	424b3b5c
41e52181	41e35a5a	00000000	00000000	00000000	423fb445	00000000	4289676c
415a77a9	422a5fac	00000000	00000000	00000000	422c8683	00000000	422b5fd3
405e9379	41f81f6f	00000000	00000000	00000000	428c4f61	00000000	4214e3a3
4108851e	41684976	00000000	00000000	00000000	42d69b57	00000000	41e3f389
419b667e	40eff839	00000000	00000000	00000000	42a3642c	00000000	419b412e
41b2b6e1	41f50ddc	00000000	00000000	00000000	42c90d47	00000000	4204e9a6
00000000	42202dfb	00000000	00000000	00000000	432c9f52	00000000	42528656
00000000	421079b1	00000000	00000000	00000000	41a353e1	00000000	406b7fdd
41dabfae	411603e9	00000000	00000000	00000000	00000000	00000000	00000000
420d7569	417c91c5	00000000	00000000	00000000	428d40e6	00000000	420219d8
4139d2b2	42c79734	00000000	00000000	00000000	422210f8	00000000	4154138a
4293b85e	421b4a44	00000000	00000000	00000000	4297bed7	00000000	41caccb4
00000000	432b7d6d	00000000	00000000	00000000	4416b43a	00000000	42acbedf
00000000	4246f028	00000000	00000000	42b372b1	449aad18	00000000	00000000
4256f965	00000000	408a10bc	00000000	00000000	430f03d5	00000000	4226d2a5
00000000	41d8a822	00000000	00000000	40b21a80	43e3cf90	00000000	41e482d0
00000000	00000000	00000000	00000000	00000000	44248ae4	00000000	417a8efe
00000000	00000000	00000000	00000000	00000000	438d3af5	00000000	00000000
4307f23c	00000000	00000000	00000000	00000000	00000000	00000000	00000000
4321c23f	00000000	41627b04	00000000	00000000	4226e82e	00000000	42e5e408
00000000	00000000	00000000	00000000	00000000	431bc8a8	00000000	4283972d
41121742	00000000	00000000	00000000	00000000	4293ce8b	00000000	42175177
40b8eee0	00000000	00000000	00000000	00000000	42ca9534	00000000	41bc4471
00000000	00000000	00000000	00000000	00000000	4309ca96	00000000	4288d5ed
00000000	00000000	00000000	00000000	00000000	41c85413	00000000	41e1d260
00000000	00000000	00000000	00000000	00000000	407d5863	00000000	42324d5d
00000000	413f5c1c	00000000	00000000	00000000	418859c6	00000000	424a4e58
00000000	3f8b1938	00000000	00000000	00000000	426b7d4a	00000000	429ff92b
00000000	411554e2	00000000	00000000	00000000	423863ec	00000000	42811fbf
00000000	416f18b8	00000000	00000000	00000000	00000000	00000000	4226cb62
00000000	4116840d	00000000	00000000	00000000	402715e3	00000000	428a72cc
3c1627f0	41d603b8	00000000	00000000	00000000	00000000	00000000	42910977
410890e1	4212a068	00000000	00000000	00000000	00000000	00000000	426b8c82
40fad4fc	41b98c71	00000000	00000000	00000000	429b6f09	00000000	42949516
00000000	41b4bf80	00000000	00000000	00000000	42e587dd	00000000	42b405de
3f5fe47c	41dbaf00	00000000	00000000	00000000	423eb6b5	00000000	429b769b
418a1eb8	41ab1440	00000000	00000000	00000000	3fb19fb6	00000000	42908f06
42355b5d	4194ac9d	00000000	00000000	00000000	00000000	00000000	428d8c91
42293408	41cdf9dd	00000000	00000000	00000000	00000000	00000000	428d0af6
424bec1c	4204bf64	00000000	00000000	00000000	422c34a3	00000000	42c110c5
