00000000	00000000	00000000	43441b55	00000000	00000000	40a60f5d	00000000
00000000	00000000	4300feb9	43d9dda7	00000000	00000000	42b91e2a	00000000
00000000	00000000	42e4b3ec	42f73a0e	00000000	00000000	415c9ce2	00000000
43902d42	4203cb23	42388f4d	00000000	42069c06	42ee3f13	439963b0	43261dee
44715320	434caa38	00000000	00000000	43d1a06f	44226741	43cd4ef8	4384d8cf
422fb9db	00000000	427ecf9c	4209d2ee	424d8a36	42fea238	4235f353	00000000
42fd9bf0	42b7d558	429a6cf9	4131b24a	00000000	42bc296a	41335904	417d084f
433add6c	428e126f	00000000	00000000	424903e1	00000000	00000000	00000000
432db3b9	4072b7b2	00000000	4191d722	41c8a289	43167ae9	43581015	00000000
4411a1ae	42c00521	00000000	00000000	434b256d	43f4208f	43b08ccf	42844516
4415532c	419c2a91	00000000	00000000	43c18e8f	42d8ccce	00000000	00000000
4377f442	00000000	00000000	42f60746	00000000	41154a77	4247d741	00000000
438f497d	00000000	00000000	42b9da7d	00000000	42741c0c	4285554a	00000000
439704ff	00000000	00000000	42405dca	4214b5aa	42828b09	425de9d8	00000000
437ea3d6	00000000	00000000	43030a04	00000000	423dac16	429b31df	00000000
4385500a	00000000	00000000	42dc9ae4	41c0a69d	40c5e5a7	42fcdda3	00000000
4394456f	00000000	00000000	42f92db0	4240072b	4249508a	4319f03a	00000000
43903582	00000000	00000000	4315c7dc	420059d8	00000000	430da012	00000000
438afaa7	00000000	00000000	43359bda	41242993	00000000	42e9ac5c	00000000
438a2215	00000000	00000000	4328d018	40a21f39	00000000	42e962ae	00000000
439429cb	00000000	00000000	430397bb	424bb1c1	411baa34	43051760	00000000
43878c54	00000000	00000000	432a9053	41f7f2a8	00000000	430699f6	00000000
437ab357	00000000	00000000	434fd1a8	00000000	00000000	42fe1ecf	00000000
438460f1	00000000	00000000	4344a4f2	00000000	00000000	42ecfe29	00000000
43705b0a	00000000	00000000	4353b108	00000000	00000000	42921070	00000000
433dd97c	00000000	00000000	437c65b3	00000000	00000000	4246c7d3	00000000
43486fa4	00000000	00000000	434d4b1a	00000000	00000000	42c7d102	00000000
43868e0c	00000000	00000000	431d808e	00000000	42054586	42f6eabc	00000000
438d0190	00000000	00000000	4312d196	00000000	00000000	41e23e01	00000000
4372bb07	00000000	00000000	433e661f	00000000	00000000	42379b74	00000000
4354c7d4	00000000	00000000	4358d2f1	00000000	00000000	41cc96d8	00000000
43439126	00000000	00000000	4358d33d	00000000	00000000	42006077	00000000
4347a0dd	00000000	00000000	433fd971	00000000	00000000	416a3180	00000000
4319c393	00000000	00000000	43762e5b	00000000	00000000	414bd88f	00000000
431e3cab	00000000	00000000	4353b886	00000000	00000000	420bd9f4	00000000
4334eed8	00000000	00000000	4342290f	00000000	00000000	411b1d8f	00000000
43125ae6	00000000	00000000	43523c28	00000000	00000000	4207bfc2	00000000
431cfb6d	00000000	00000000	4348900e	00000000	00000000	427c704e	00000000
4302754d	00000000	00000000	43528f0c	00000000	00000000	423a35fb	00000000
42c9108c	00000000	00000000	4349ff59	00000000	00000000	4243cb7b	00000000
42b578ae	00000000	00000000	43571a25	00000000	00000000	4251a664	00000000
426fb367	00000000	00000000	436313ec	00000000	00000000	41c955df	00000000
429d81e2	00000000	00000000	435506e2	00000000	00000000	421a3ca7	00000000
43088c33	00000000	00000000	42ca0b88	00000000	00000000	42226b67	00000000
4207e501	00000000	00000000	43002055	4210c1c7	00000000	423ce0d8	00000000
00000000	00000000	41dac27f	43cb23bd	00000000	00000000	41a4bda6	00000000
00000000	00000000	00000000	436e2641	00000000	00000000	00000000	00000000
00000000	00000000	40c40eaa	43a2a399	00000000	00000000	42f6e4a1	00000000
00000000	00000000	42382f59	4329bed6	00000000	00000000	41891cbf	00000000
43a2a19e	424a3f1a	4253b696	00000000	41d44840	42fb4007	43bc478d	43424b33
447c4b5c	4355d214	00000000	00000000	43dd7a95	440b4f87	43997734	4343de22
414a51ba	00000000	41dafc5a	42adb984	00000000	00000000	00000000	00000000
422d1412	427fc134	4236edc0	43059be6	00000000	00000000	00000000	00000000
4311b75b	42910442	00000000	00000000	42811a9c	00000000	00000000	00000000
439d5ae6	4258c59a	00000000	00000000	42bdc80f	43691ed3	4383f785	00000000
441a27d2	42ee47f1	00000000	00000000	4348c319	43a7400f	4337983b	00000000
44017ab6	42240a71	00000000	00000000	438e439a	423ed59b	00000000	00000000
4380916e	00000000	00000000	429ed6ea	40bebf9c	4274a46d	429efe3d	00000000
438a2995	00000000	00000000	42c8bab8	00000000	428c289b	4278b4d7	00000000
439130ab	00000000	00000000	4268ac52	4152dca3	00000000	4204b765	00000000
43895f40	00000000	00000000	42d95521	00000000	42593c8d	425dcdbc	00000000
4389acfb	00000000	00000000	42f760e4	00000000	414bde73	428d5fa4	00000000
439933e2	00000000	00000000	42a4e336	4189f5ce	4217a6c6	42620af5	00000000
438a7a53	00000000	00000000	42fdcd2d	00000000	00000000	4233d4d9	00000000
4386da2f	00000000	00000000	4305f87c	00000000	00000000	425e403b	00000000
4387dd2f	00000000	00000000	43323db8	00000000	00000000	424743d7	00000000
43903cd3	00000000	00000000	430a02ea	00000000	00000000	420c9e92	00000000
438e6be4	00000000	00000000	4311710a	00000000	00000000	42259ebe	00000000
438047ec	00000000	00000000	4342dc62	00000000	00000000	427eb839	00000000
4379f843	00000000	00000000	433ee46c	00000000	00000000	4218ac03	00000000
4351c6c3	00000000	00000000	4347e0ee	00000000	00000000	00000000	00000000
43345853	00000000	00000000	4367ad24	00000000	00000000	420ed2ea	00000000
435e741f	00000000	00000000	435b1a75	00000000	00000000	4277a416	00000000
438300c7	00000000	00000000	4333cddc	00000000	40dee9d8	41c3df60	00000000
437c3260	00000000	00000000	43239170	00000000	00000000	40599be7	00000000
436c172c	00000000	00000000	4330c9c2	00000000	414b7b73	41e8ff55	00000000
434ccb3b	00000000	00000000	434458af	00000000	4182f454	40645258	00000000
432af462	00000000	00000000	436d06a9	00000000	00000000	00000000	00000000
433b6751	00000000	00000000	43397838	00000000	00000000	00000000	00000000
431d4260	00000000	00000000	434b6ca8	00000000	00000000	40dcb85c	00000000
431c79c1	00000000	00000000	436e3580	00000000	00000000	419a36bf	00000000
43264233	00000000	00000000	43231324	00000000	00000000	00000000	00000000
43099582	00000000	00000000	434b6a7f	00000000	00000000	00000000	00000000
4317dc90	00000000	00000000	431b302a	00000000	00000000	00000000	00000000
431fc607	00000000	00000000	4321731b	00000000	00000000	424dcf35	00000000
431db01c	00000000	00000000	435414f7	00000000	00000000	42b9e322	00000000
42c33609	00000000	00000000	435ab17a	00000000	00000000	4274ba3c	00000000
4225f868	00000000	00000000	436b3f8d	00000000	00000000	422cd119	00000000
428b1d8a	00000000	00000000	435d3e95	00000000	00000000	427d03de	00000000
42f2be32	00000000	00000000	431e44a4	00000000	00000000	40a13a2a	00000000
423dd113	00000000	00000000	42cceb4a	408b2fe6	00000000	00000000	00000000
00000000	00000000	00000000	439745b8	00000000	00000000	00000000	00000000
00000000	00000000	00000000	43ba895e	00000000	00000000	00000000	00000000
00000000	00000000	00000000	434e149a	00000000	00000000	4290cc77	00000000
00000000	00000000	416b5e29	43445b21	00000000	00000000	41314f79	00000000
43a90dc2	42b6deb5	42b23195	00000000	00000000	42852977	43b360cb	436c9b83
4482819b	43677f57	00000000	00000000	440125ff	44243b70	43822d8b	43088726
411ea713	4081e86f	00000000	42979064	00000000	00000000	00000000	00000000
3fd7f317	414e79b8	3e76cdd0	42f0a82b	00000000	41fdb39b	41cce5cd	00000000
4322b932	41fa5650	00000000	00000000	40d2eca9	4224c879	429594de	00000000
43bb04d0	42e70b9f	00000000	00000000	4309d0bc	43a1fbe0	430753bd	418df23c
440ae06c	4314949d	00000000	00000000	4334bef8	435139db	42b6cd99	00000000
43fdc67a	429f8f1f	00000000	00000000	435f3ff2	431d6982	00000000	00000000
438d829b	00000000	00000000	4250bce2	41b63ace	42b21515	428a6300	00000000
43850e10	00000000	00000000	42c459f6	00000000	42691874	4234a0ae	00000000
4388e429	3f1809f9	00000000	42ca0a0d	00000000	41c9ffea	422732de	00000000
438d7fc1	00000000	00000000	429f217d	407cf7d9	42804508	422fa3fd	00000000
43859dd5	40700449	00000000	431099d3	00000000	4275eaa7	4238f6c6	00000000
4389e4b5	41e363ef	00000000	42d6f0b4	00000000	41c99e32	00000000	00000000
43813fe7	422c1a3c	00000000	43094309	00000000	41adcadc	00000000	00000000
4382b27f	4245aff5	00000000	4308da10	00000000	4234f3d0	00000000	00000000
437b8bad	423f6619	00000000	430f3811	00000000	42413ade	00000000	00000000
4382f9bb	4287ca6e	00000000	431d1ef7	00000000	41ec255b	00000000	00000000
4387bafe	42803a28	00000000	42ebbf41	00000000	42113185	00000000	00000000
437622ba	427ab28b	00000000	431c2b7c	00000000	42278278	00000000	00000000
435cfb2a	42709dcd	00000000	43327c3b	00000000	00000000	00000000	00000000
43554643	41ed9477	00000000	433cfad0	00000000	00000000	00000000	00000000
434aebce	40a19edd	00000000	4355b5a9	00000000	42373814	4180886d	00000000
4345f3db	41712243	00000000	4340d41f	00000000	41bb7cef	00000000	00000000
43632580	42069a0c	00000000	431bf664	00000000	00000000	00000000	00000000
43712384	42236819	00000000	431f5449	00000000	4151accd	00000000	00000000
43645a6d	421f9517	00000000	43250e6c	00000000	4144f98e	00000000	00000000
433f6208	41c24952	00000000	4330cf72	00000000	00000000	00000000	00000000
430d5f22	42221b38	00000000	436c10c1	00000000	00000000	00000000	00000000
431f3baa	42887e76	00000000	433b1923	00000000	00000000	00000000	00000000
430b62a1	428d83cf	00000000	432e9f62	00000000	00000000	00000000	00000000
43114178	429f2047	00000000	4336e8f1	00000000	00000000	00000000	00000000
431ec0ed	4281f57a	00000000	431fbd78	00000000	00000000	00000000	00000000
4313a6f1	4245843f	00000000	433b166b	00000000	40e8d5b2	00000000	00000000
432b73ec	4196f0a3	00000000	4327b959	00000000	4025eafa	3fa0160a	00000000
43371f4f	4067a360	00000000	430873aa	00000000	429d1691	42005f56	00000000
431b9f3c	00000000	00000000	42d40faf	00000000	418f5d1c	41c70381	00000000
42d6565f	00000000	00000000	433458ac	00000000	00000000	4163fc13	00000000
429c6494	00000000	00000000	437101e8	00000000	00000000	42860a87	00000000
429566f7	00000000	00000000	43656b5c	00000000	00000000	42838da1	00000000
42a4ccf7	00000000	00000000	433d2824	00000000	00000000	41945827	00000000
413e299a	00000000	00000000	434dbb56	00000000	00000000	00000000	00000000
00000000	00000000	00000000	4366cccd	00000000	00000000	00000000	00000000
00000000	00000000	00000000	43a5b749	00000000	00000000	00000000	00000000
00000000	00000000	00000000	43570c4d	00000000	00000000	00000000	00000000
00000000	00000000	00000000	42ce60c5	00000000	00000000	00000000	00000000
43be6a9b	4307e004	424e4da3	00000000	00000000	4336bd9a	43d4537f	4382e2e4
44861f5e	435ed2ad	00000000	00000000	44118cde	441a1b57	433ffc4b	42be47ad
42c839d3	00000000	00000000	00000000	42c6bfc3	432ddbb8	42d30c70	00000000
42511bfa	00000000	42a54319	42acada4	42176521	00000000	4361eddc	00000000
43633a2a	00000000	42b8ba33	40fe0643	4327c7ee	433ce863	438fe706	00000000
43a4039a	00000000	43111afd	00000000	431094d0	4351eb9b	42d823b7	00000000
43e48fdf	42ba20dc	00000000	00000000	42de0f45	425cfca6	429dd78f	00000000
43ff1f49	42ba70bb	00000000	00000000	4382de3f	438fd725	00000000	00000000
438d3d26	411eff1d	00000000	41dc87c1	4107b6a0	41e411ca	42425dea	00000000
43906c66	00000000	00000000	4292381b	417d9d51	4280d53b	428e4f0f	00000000
4389ac60	00000000	00000000	42f3fd2c	00000000	4289fcc3	42af1e65	00000000
4381a138	00000000	00000000	42c8c3fe	401c0f08	421b0cef	408cbbe5	00000000
4350c865	421c079e	00000000	431618fd	00000000	40117192	00000000	00000000
434ef798	42c3493b	00000000	4309966b	00000000	00000000	00000000	00000000
435a4b08	4306c6c7	00000000	42fa34b2	00000000	403f157e	00000000	00000000
437186e7	4313e192	00000000	42d4f8d6	00000000	4248847a	00000000	00000000
435e423f	43144e43	00000000	42fee0b3	00000000	4172ff00	00000000	00000000
4369c9bf	431d648e	00000000	42ff7259	00000000	42286ba5	00000000	00000000
4384b41b	43144505	00000000	42d6c9bb	00000000	42414bde	00000000	00000000
437b622a	42e132b7	00000000	4303fccc	00000000	4289635f	00000000	00000000
435aed65	42943c56	00000000	432dbea3	00000000	424b4ead	00000000	00000000
43516a27	4285868b	00000000	431f2f36	00000000	42b30e80	00000000	00000000
43338607	4284b102	00000000	431b79c7	00000000	4175f3a6	00000000	00000000
432c66d6	42acfe13	00000000	43461518	00000000	00000000	00000000	00000000
43463394	42edd942	00000000	432d8783	00000000	417d0d5b	00000000	00000000
435a5ffd	42ef62aa	00000000	42ee5a61	00000000	4217e803	00000000	00000000
4352004a	42fcd234	00000000	4317aa10	00000000	42327764	00000000	00000000
431fc978	42dc990f	00000000	431d959e	00000000	00000000	00000000	00000000
42e653f1	42e7e7ed	00000000	4356dfe7	00000000	00000000	00000000	00000000
4300642a	42fba01d	00000000	433dc774	00000000	00000000	00000000	00000000
430a5b4d	42e2800f	00000000	432a9fc8	00000000	41d5646a	00000000	00000000
43165c5a	42c6e21a	00000000	4328afd5	00000000	4286a93d	00000000	00000000
430eabe6	42b31462	00000000	4310b467	00000000	428d58f0	00000000	00000000
42d17078	42e95920	00000000	43171de5	00000000	422b5d5f	00000000	00000000
42bc0e5f	433c963b	00000000	42e85c94	00000000	00000000	00000000	00000000
42f33129	4384f8e1	00000000	429c3bb3	00000000	00000000	00000000	00000000
42e70ce8	43924ca4	00000000	42c228e9	00000000	00000000	00000000	00000000
42f415e2	436b1025	00000000	42956afb	00000000	00000000	00000000	00000000
431f5877	42d7f82c	00000000	42849348	00000000	41ff844e	00000000	00000000
43035e9f	3feef46c	00000000	4316bc59	00000000	41ac36e8	41336ba8	00000000
4291c119	00000000	00000000	4344b0fd	00000000	00000000	419dc940	00000000
00000000	00000000	00000000	436dfb41	00000000	00000000	00000000	00000000
00000000	00000000	00000000	43b424ae	00000000	00000000	00000000	00000000
00000000	00000000	00000000	4387cf24	00000000	00000000	422ccd65	00000000
00000000	00000000	40958865	4339ce51	00000000	41d43fb4	41c1c782	00000000
00000000	00000000	00000000	42f036e4	00000000	00000000	00000000	00000000
43e0b394	430487ae	4296ce58	00000000	00000000	43aed3c6	43f939ac	438e4cd3
448508d7	4349a5c8	00000000	00000000	441a2efb	440a7a36	42f750ad	427cd905
4359d9a5	00000000	00000000	00000000	4365f8ea	4310d5a7	42de53e3	00000000
42f7c1ea	00000000	00000000	420860ca	43066118	00000000	4384891f	00000000
436dc787	00000000	413cbe83	00000000	433ab43b	42fd12e1	430ae9a1	00000000
4343ef5b	00000000	421380ff	00000000	41a43cff	00000000	00000000	00000000
43df3c15	42bf0b8b	00000000	00000000	41be4c09	42bfbed1	433abc7c	00000000
44005f81	428bbc41	00000000	00000000	4385496d	43837990	00000000	00000000
437aa395	414cca71	00000000	427cb3a5	00000000	00000000	4243c768	00000000
43aca100	00000000	00000000	3f83d3c1	42a9f134	430b19ad	42d9ddd6	00000000
438fcea7	00000000	00000000	42d395c5	41bbf66e	42a70d0c	42c45163	00000000
43677102	00000000	00000000	43161d1c	00000000	00000000	41b738e1	00000000
43271ac3	00000000	00000000	43670300	00000000	00000000	00000000	00000000
431f8afb	4007dbb3	00000000	434c6292	00000000	00000000	00000000	00000000
4344fdfc	426276d9	00000000	43320976	00000000	42fb87fc	00000000	00000000
4332df4c	42cb92a5	00000000	430c42b9	00000000	42a4a364	00000000	00000000
43217fc6	4318eab2	00000000	430dc050	00000000	42723489	00000000	00000000
433caa26	4347017a	00000000	42f08fea	00000000	42aa4d63	00000000	00000000
43657a5c	435eb065	00000000	429069d1	00000000	42d0d497	00000000	00000000
4371c8a0	433ead4e	00000000	424b0d72	00000000	429c75f4	00000000	00000000
436188e9	4320e144	00000000	42cf2ec3	00000000	42b77cf0	00000000	00000000
43476418	430aee75	00000000	4307b4eb	00000000	41a4caa2	00000000	00000000
431c3c27	4308ae5b	00000000	433b7ce6	00000000	00000000	00000000	00000000
430eeadf	430659cf	00000000	432d4e30	00000000	41f256e2	00000000	00000000
432f32e9	4314b9fc	00000000	4317aee4	00000000	42a522b0	00000000	00000000
432f9978	432f380c	00000000	4306bb07	00000000	4256945a	00000000	00000000
43230738	4341337d	00000000	42ef8be9	00000000	422bd391	00000000	00000000
4303eece	433a2472	00000000	4311c236	00000000	41bcd806	00000000	00000000
42c8178d	43245387	00000000	432e845b	00000000	41d04df8	00000000	00000000
42f56d71	4311985c	00000000	431a0111	00000000	426aba02	00000000	00000000
42d72551	432185ee	00000000	431048e1	00000000	429b33a9	00000000	00000000
42887594	435d534e	00000000	42f8dc73	00000000	00000000	00000000	00000000
42242a0d	439ed4ec	00000000	42ef4d34	00000000	00000000	00000000	00000000
00000000	43c747e3	00000000	430c69f2	00000000	00000000	00000000	00000000
421780dd	43dbee2c	00000000	430c0ed2	00000000	00000000	00000000	00000000
42c401a5	43d56873	00000000	42c5f6f4	00000000	42ebf69c	00000000	00000000
42aa2958	43bca998	00000000	4292e6a4	00000000	43404209	00000000	00000000
42f09b66	43b6e971	00000000	41b8991b	00000000	436eee06	00000000	00000000
4321c596	43afea23	00000000	00000000	00000000	4334d6ec	00000000	00000000
4323d78e	436cfe88	00000000	00000000	00000000	4259060c	00000000	00000000
4320f933	42d0f96e	00000000	42a0992b	00000000	427f73f0	4182f8e9	00000000
423a8975	00000000	00000000	430a28b8	00000000	00000000	00000000	00000000
00000000	00000000	00000000	43bd58ce	00000000	00000000	00000000	00000000
00000000	00000000	4223f69c	438c025e	00000000	00000000	41d559b8	00000000
00000000	00000000	00000000	43195462	00000000	00000000	40c5b660	00000000
00000000	00000000	00000000	431333b7	00000000	00000000	425601ac	00000000
43faec03	43009e6a	42a2119a	00000000	41222e47	4389ebf6	43f18118	4391961c
44834ec6	4343871c	00000000	00000000	4418e428	44060128	428dde99	400062cb
438605e3	42b5838f	00000000	00000000	43404d8e	42bfe245	00000000	00000000
435ca761	4123abb0	00000000	00000000	41fcf226	424a7e0d	433d0133	00000000
437e6ba6	00000000	00000000	00000000	42c6dbe0	42f38ed8	00000000	00000000
4265b624	41b253ab	410c2714	43152993	00000000	00000000	00000000	00000000
43da5f21	4304d2ca	00000000	00000000	4208e6df	43232542	43845748	00000000
441178e8	418fa8f3	00000000	00000000	43b0e030	439d8faa	00000000	00000000
43550cde	00000000	00000000	43342407	00000000	421f228c	42a5a48a	00000000
439254b3	42796cdc	00000000	00000000	4249a862	4293858c	00000000	00000000
43507c0d	42fd47b1	00000000	4288ee6d	00000000	00000000	00000000	00000000
4322c2aa	431615d4	00000000	42d0d3e8	00000000	00000000	00000000	00000000
431572eb	42f8b083	00000000	43091446	00000000	00000000	00000000	00000000
431308ee	42da9317	00000000	43281419	00000000	00000000	00000000	00000000
431ad8b8	43006e82	00000000	43045219	00000000	00000000	00000000	00000000
42cabc78	43263d73	00000000	432f5f82	00000000	00000000	00000000	00000000
42f253a1	434351d3	00000000	4319a15f	00000000	00000000	00000000	00000000
43342198	434dbf82	00000000	42e9caf4	00000000	42afaf56	00000000	00000000
434b3006	4359e904	00000000	42bd71ff	00000000	42ec5673	00000000	00000000
43549e9a	436b5d97	00000000	426c0448	00000000	42e749ea	00000000	00000000
43498df2	4371401c	00000000	427a978a	00000000	42f1f8c0	00000000	00000000
432b670f	43528971	00000000	42bb9b7e	00000000	4240a59d	00000000	00000000
4312a1b3	43308b32	00000000	43009a20	00000000	42ca4108	00000000	00000000
42f03308	4329081d	00000000	431b1bc7	00000000	424b7a4f	00000000	00000000
430a0974	433b0922	00000000	42f228e5	00000000	423e9583	00000000	00000000
4304d7dc	4348baef	00000000	43046d64	00000000	421e2ed2	00000000	00000000
42ff0c8b	435425e2	00000000	43087df0	00000000	4243668b	00000000	00000000
42e64efc	433c6b61	00000000	42e40b8e	00000000	428cbe7a	00000000	00000000
42c6070d	432b08a0	00000000	430b8bf4	00000000	42b1ee36	00000000	00000000
427809af	436268d7	00000000	4309cca0	00000000	42c015a8	00000000	00000000
00000000	439f6450	00000000	43168d95	00000000	00000000	00000000	00000000
00000000	43d8b6ed	00000000	433a5a32	00000000	00000000	00000000	00000000
00000000	43e6a272	00000000	43142e4e	00000000	00000000	00000000	00000000
00000000	43be0848	00000000	4302ff30	00000000	42fbb17e	00000000	00000000
42d836bc	437b1424	00000000	426818f1	00000000	43a5e3cb	00000000	00000000
432a8155	42d34b51	00000000	00000000	00000000	43c3e0a8	4215f927	00000000
42c454db	42548a3f	00000000	42ac60dd	00000000	43789011	00000000	00000000
429d68ab	42d874f3	00000000	42c006cc	00000000	430de580	00000000	00000000
42d8c883	435a24a0	00000000	4295890e	00000000	430a9892	00000000	00000000
43272b6e	4367c708	00000000	00000000	00000000	42ffe556	00000000	00000000
438a52be	4309aa23	00000000	00000000	41e2a4b3	43906b1d	42a74513	00000000
432a5409	00000000	00000000	00000000	430e9f57	42f59840	429b1133	00000000
00000000	00000000	00000000	43a75709	00000000	00000000	429973c1	00000000
00000000	00000000	431a7f41	43d36ebc	00000000	00000000	42180dfd	00000000
00000000	00000000	420bbf81	431b0553	00000000	00000000	00000000	00000000
00000000	00000000	00000000	42bbaf37	00000000	00000000	42e348d5	00000000
440d003a	43217d9f	420db451	00000000	42543aae	43c93c8b	43dfd8c6	438bcea8
4475d346	433137d1	00000000	00000000	44141b09	43dc0ee4	4170560b	00000000
4396f014	42d19e99	00000000	00000000	43339dd7	43592917	00000000	00000000
436415cf	42e46193	00000000	00000000	420845a3	4340f6ac	42a8a66a	00000000
4371f062	408329b3	00000000	00000000	43343fc3	41e2cc12	00000000	00000000
4288742b	00000000	00000000	4349dc60	00000000	41bf2cc5	4285f9f5	00000000
43e499da	42d338a1	00000000	00000000	419a10fc	43273b0a	439559bf	42935f85
441fb0b3	00000000	00000000	00000000	4405e893	43aae6b3	41d3f8c9	00000000
432a58fb	00000000	00000000	43670e66	00000000	42198012	427d7bc3	00000000
430cbaf3	42bb9fd8	00000000	43327c8f	00000000	00000000	00000000	00000000
4287102d	43634d7c	00000000	4335630c	00000000	00000000	00000000	00000000
42ae374d	43a265c1	00000000	43120c3a	00000000	4279807e	00000000	00000000
42cd5199	43a8210d	00000000	4276aa26	00000000	42ac7f1a	00000000	00000000
42b89cbc	43bd2e46	00000000	42bc9a37	00000000	43010bf3	00000000	00000000
41b1be87	43d7ea76	00000000	42c9e9e4	00000000	00000000	00000000	00000000
00000000	43e89398	00000000	42dfaef8	00000000	00000000	00000000	00000000
42d6a2a2	43e4c2f7	00000000	4211a975	00000000	42b90d2f	00000000	00000000
43584a18	43b04a15	00000000	00000000	00000000	430ac005	00000000	00000000
43742189	437a565a	00000000	416c1440	00000000	43406d9d	00000000	00000000
4343dd38	434b951c	00000000	4297be26	00000000	42ff5bb0	00000000	00000000
43272411	43413d8f	00000000	429ba482	00000000	42a6f02c	00000000	00000000
43160a2a	434d0b8b	00000000	42b89a04	00000000	42f59246	00000000	00000000
42dd775f	4351d7aa	00000000	42a9ef32	00000000	42b0fe91	00000000	00000000
4297e30a	43601753	00000000	43046542	00000000	4121d0ec	00000000	00000000
42ed9f72	436583ba	00000000	42ce10c0	00000000	427893da	00000000	00000000
42d850d9	435234d0	00000000	42cfaff6	00000000	42a74c41	00000000	00000000
42d2f2d3	434192f1	00000000	42c9d8b5	00000000	42a7ab17	00000000	00000000
42f11415	4322bed8	00000000	42a61d8f	00000000	42957ac7	00000000	00000000
42b398d5	4324a914	00000000	42edb880	00000000	42e1b63f	00000000	00000000
00000000	4330dba5	00000000	433e0dd1	00000000	00000000	00000000	00000000
00000000	43340add	00000000	4388cb73	00000000	00000000	00000000	00000000
00000000	430ae6fc	00000000	435b2617	00000000	4321669a	00000000	00000000
41f86f19	414c8809	00000000	42e83169	00000000	4376c687	42bc52f5	00000000
4307378a	00000000	00000000	4202de6e	42d776e0	43b9c96f	438db35b	00000000
435716a4	00000000	429773db	00000000	435727fd	43a26707	439c6b4e	00000000
434f36a0	00000000	427a66a4	00000000	4364634f	4297cd5d	432c94a0	00000000
42dd6025	00000000	42766d20	42cf448c	428c1096	00000000	4301fd73	00000000
4219d295	00000000	429b2e2f	434ed7b3	00000000	00000000	42124fc3	00000000
419b50c8	00000000	4295cfcc	43290c7f	00000000	00000000	00000000	00000000
4329d80e	421fd771	00000000	424c7a94	00000000	42833769	4286953c	00000000
43b7fcda	42476c8e	00000000	00000000	430f6cf8	4362c9a7	4305173a	00000000
4387d392	00000000	00000000	00000000	43633426	42e112ec	42986ad3	00000000
00000000	00000000	00000000	4352c134	42891e07	00000000	43254806	00000000
00000000	00000000	431b3ec0	43f59bc9	00000000	00000000	4291d0e6	00000000
00000000	00000000	435826c4	43a6a5e7	00000000	00000000	00000000	00000000
41dc32c0	00000000	00000000	42818952	00000000	00000000	431f48b1	00000000
440cbc06	437475bb	00000000	00000000	428f3e1e	44049779	4385ec10	4358be02
44523ac3	437ba661	00000000	00000000	43c7b35b	42c09450	00000000	00000000
4396d959	419f6fb8	00000000	00000000	4370c032	434217bf	00000000	00000000
42fe9381	4323dd2a	41b1a599	424cd339	00000000	42a7aca0	00000000	00000000
431236a1	434da1f5	00000000	00000000	00000000	00000000	00000000	00000000
4313fca5	42e8e21d	00000000	00000000	00000000	42aeac63	4206b212	00000000
44026ac2	4340cf19	00000000	00000000	00000000	439a4ed5	43a3dc47	4245ab0a
4428639b	42690412	00000000	00000000	43f016fa	4343ce62	00000000	00000000
42e44077	00000000	00000000	4360efdd	00000000	00000000	00000000	00000000
00000000	423f1b25	00000000	4397fc50	00000000	00000000	00000000	00000000
00000000	43032e1d	00000000	43872266	00000000	00000000	00000000	00000000
42ac7d32	431315b8	00000000	431fcd1e	00000000	42edc0eb	00000000	00000000
42aa4bd1	4330d14d	00000000	431f07ad	00000000	43405614	00000000	00000000
00000000	4363cfc1	00000000	4323ecd2	00000000	42befafa	00000000	00000000
00000000	437f6ddb	00000000	43497512	00000000	4241aa06	00000000	00000000
00000000	438b4804	00000000	4333db81	00000000	436a4fe9	00000000	00000000
42bcf1d7	439e9dd2	00000000	41cf7587	00000000	43b4d455	00000000	00000000
43266af7	43bd13be	00000000	00000000	00000000	439012c7	00000000	00000000
4359720b	43b47c1f	00000000	00000000	00000000	433f827c	00000000	00000000
4351901f	43908cbe	00000000	00000000	00000000	4307bb17	00000000	00000000
4331805e	4352b053	00000000	421008e8	00000000	42d37e30	00000000	00000000
4308d43e	433d1a20	00000000	42ab2e63	00000000	42d7bb51	00000000	00000000
42f6a423	42cfdf53	00000000	42ad1747	00000000	00000000	00000000	00000000
435dc349	00000000	00000000	42e7b6b5	00000000	43316e38	434e5f66	00000000
43828540	00000000	00000000	42f38403	42f1eb71	43ad9df2	4394b94c	00000000
430207b5	00000000	433ff99b	434d796e	42a55f44	4350b63c	43599adb	00000000
41bfc1bf	00000000	433d11ed	43706267	00000000	42c6dba5	420f18f7	00000000
409b5c60	40cb5af0	421ffd32	4319a9b5	00000000	00000000	00000000	00000000
41fb6707	42b9604e	00000000	42de3789	00000000	00000000	00000000	00000000
00000000	427d3538	00000000	43393424	00000000	00000000	00000000	00000000
00000000	42091d1d	00000000	4345a6d7	00000000	41a53a3f	00000000	00000000
00000000	42144efc	00000000	42a2b363	00000000	415ce3f3	00000000	00000000
4258ce2a	429e5c18	00000000	00000000	4122786f	00000000	400ad7d4	00000000
433965d7	42e53f37	00000000	00000000	427ab8dc	00000000	00000000	00000000
435cc08c	431f80a3	00000000	00000000	00000000	00000000	00000000	00000000
43260d69	4324afc5	00000000	00000000	00000000	00000000	00000000	00000000
